nx0,nx1,nx2,nx3,nx4,nx5,nx6,nx7,nx8,nx9,nx10,nx11,nx12,nx13,nx14,nx15,nx16,nx17,nx18,nx19,nx20,ny0,ny1,ny2,ny3,ny4,ny5,ny6,ny7,ny8,ny9,ny10,ny11,ny12,ny13,ny14,ny15,ny16,ny17,ny18,ny19,ny20,dist0,dist1,dist2,dist3,dist4,angle,label
0.0,0.0,-0.0875803256645185,-0.0882885721320349,-0.1470378835395804,-0.242353866640526,-0.1394985287123188,-0.3691151921180176,-0.0710131639882034,-0.442756586676868,-0.0857047181852163,-0.5169407329256495,-0.1055082592519616,-0.7478990940796025,-0.11081888434264,-0.8824782126744668,-0.1064396122543143,-0.9999981340446032,0.0166644788338334,-0.4853441318814177,0.0380956076527198,-0.5549286799972518,0.0105280481493564,-0.3796831681068587,-0.0111913618950015,-0.2881672253726896,0.1088119265055902,-0.4223119757861962,0.117920701229699,-0.4564268112081769,0.0712707486017034,-0.3014274944267269,0.0442332617528913,-0.2448529712455972,0.1869528215496547,-0.337342307994167,0.1966730816818045,-0.3714161033805772,0.1488238480143571,-0.2636126050660942,0.1206184440557162,-0.224216617749712,0.2403140407716162,0.5389447612973215,0.1545505641700845,0.1333452643923377,0.1364456273235927,-1.6768368806004752,1
0.0,0.0,-0.0849896174828182,-0.092202040927774,-0.1397460333092945,-0.2452067836651893,-0.1334376404633379,-0.3702237843844924,-0.065729137052032,-0.4475489631228551,-0.0797313130947634,-0.5165209389906262,-0.0972670041318684,-0.746119020898939,-0.1025289627347403,-0.8816388994053419,-0.0984838576659697,-0.9999981421954152,0.0210735246489898,-0.482100450088993,0.0390716399611342,-0.5557667631913765,0.0108520214028083,-0.3821423935787708,-0.009924958177083,-0.2878060697302333,0.1122332284836257,-0.4177743100591707,0.1187866751898941,-0.4647276484457057,0.0729963737192447,-0.3101139438509338,0.0476222811656327,-0.2497916051890704,0.1896824290582059,-0.3322093198433295,0.1983446899153001,-0.3838936483464304,0.1517390556053033,-0.2776131357998948,0.1261606592232796,-0.2347486423261536,0.2434862425831201,0.5408728087859667,0.155009386750043,0.1368769559183564,0.1434500857685051,-1.6689638052236166,1
0.0,0.0,-0.0868809778504951,-0.0978844132000232,-0.1441338708380713,-0.27428587900113,-0.1016191377894506,-0.4041313029370145,-0.0115309792842293,-0.4235917657196785,-0.0340661311524732,-0.5104296680123193,-0.0355480777895628,-0.7399406636676257,-0.0306488386690928,-0.8840495211927619,-0.0238561707488504,-0.9999982330368252,0.0627447633159847,-0.4734465106351662,0.0592724942037534,-0.5110153481522421,0.0054076149585221,-0.3803882450222365,-0.0329139389692765,-0.2862437170530463,0.1415934661167837,-0.4021925868759282,0.1224719205594876,-0.4191715183770128,0.0571286163169937,-0.3022718267049628,0.0170908858238211,-0.2295884052763895,0.2071543598520093,-0.3075586405269103,0.180946305771992,-0.3233467276938628,0.1151969959658579,-0.2472771882687671,0.0778303713365093,-0.1991733752587315,0.2398174961419731,0.5661027721681828,0.163064982738801,0.1302934122138344,0.1210212700125461,-1.5946480155677225,1
0.0,0.0,-0.1077881841226776,-0.119689418072755,-0.1761136376407114,-0.2783540618591313,-0.1626680489260062,-0.4013541040169104,-0.0890428515372233,-0.4479016699938589,-0.0554045461018896,-0.5272312361533414,-0.0681802315512435,-0.7450362130419356,-0.0634441652107392,-0.8876527116060084,-0.0584506717461466,-0.9999982553381276,0.0435165708705846,-0.4976312244862506,-0.00269801928276,-0.5338844092383946,-0.0645334079541299,-0.4153235941055431,-0.1089765812844961,-0.3081753641422836,0.1259078091720221,-0.4280710982781335,0.0715250163352225,-0.4423464228131179,0.00164075344935,-0.3405596027616434,-0.0471142072208011,-0.2505692987794315,0.1979868839670075,-0.3308480852130722,0.1424538582804638,-0.3570051975772677,0.0696149289123766,-0.2917366326634357,0.0206684187521947,-0.2248788933160272,0.2617508718874312,0.5741542576954872,0.1873578213212587,0.146137334790284,0.1294386651482096,-1.6291806710861212,1
0.0,0.0,-0.1006154607323198,-0.1144064432730314,-0.1661889901557282,-0.2666225530896811,-0.1809413178568749,-0.4014771775382845,-0.1281965230951406,-0.4437615198915259,-0.060173416593309,-0.5048566121778015,-0.0667735935031231,-0.735169415832649,-0.0766952232080992,-0.8828477096885469,-0.0832177161670805,-0.999998317210558,0.0186135059184277,-0.453808176122923,0.0086310931608956,-0.5637920003590651,-0.049331816330504,-0.4312294787438137,-0.0848467220359967,-0.3049580030681161,0.0898779740149822,-0.3796155396356164,0.0733393668039822,-0.4651417078729578,0.0068332287623125,-0.3407084681777803,-0.0312973040933963,-0.2334189580633566,0.1571805606190637,-0.2836750077895338,0.1302779414369184,-0.3523139188312466,0.0676759108971734,-0.2752656824986076,0.0308972994505025,-0.2005287066941033,0.2744892456152036,0.596304515569943,0.1881050721134013,0.139950851696578,0.1205706755741913,-1.6538228768537215,1
0.0,0.0,-0.0978511170594634,-0.0831076500973039,-0.1739396532091884,-0.238187560168998,-0.1995407263022255,-0.3703490547638761,-0.1399510165844503,-0.4153114940985742,-0.0693014692428412,-0.5196569121309864,-0.0808094795444638,-0.7466364963991585,-0.0978853826889546,-0.8866031871604468,-0.1089067518283092,-0.9999983408892716,0.024274404832032,-0.4756467902912365,-0.0176137202469078,-0.5429772194353694,-0.0790769638276677,-0.3617238074212604,-0.0968599849625664,-0.250098352314538,0.104477684351155,-0.3946468966931358,0.0613311750434283,-0.4509787015602025,-0.0084087755880526,-0.2837729120582838,-0.0291626218552969,-0.1941834706622898,0.1704977127553543,-0.2885014700373541,0.1297817392099161,-0.3369497078538209,0.0622632199437281,-0.2306882824003679,0.0414734269049974,-0.1721985834463577,0.2641522479195232,0.6062954044238322,0.161652641541903,0.1183532174918221,0.1067575212091985,-1.6792757261805598,1
0.0,0.0,-0.0947622201104809,-0.0874415112167224,-0.1704090987525226,-0.2410935797091944,-0.197833857418115,-0.3672618895775928,-0.1409121960446987,-0.4228777612895871,-0.0640066185407291,-0.522007814323015,-0.0821333509487651,-0.7466697319199811,-0.101363665422924,-0.8865272726933948,-0.1114431806175025,-0.999998334978894,0.0297485333129187,-0.4760049165022859,-0.0129499698609011,-0.5525129265820748,-0.0773606562417579,-0.3734779743538169,-0.0958267004379301,-0.2677079697272214,0.1103901132340825,-0.3929428000170269,0.0661139442234679,-0.4581979450130493,-0.0060742665412879,-0.2955583319621095,-0.0256572906074433,-0.212593076636611,0.1773922326104971,-0.2844745769359574,0.1296992266435383,-0.3346959965988348,0.061296739034747,-0.2352715888524464,0.0430378149619561,-0.1846314630081865,0.2677067689299682,0.6043100420734735,0.1707737484909693,0.1286084204937384,0.1138611380786557,-1.6817817391598031,1
0.0,0.0,-0.080742401680279,-0.1023079476501806,-0.1134770262351529,-0.2510481650432288,-0.0597499760601049,-0.3491900921528361,0.0523535573913635,-0.3894961917522889,-0.0232812361121203,-0.5080676338423359,-0.0226491518192863,-0.7232597562530114,-0.0188809658209176,-0.8727587042291457,-0.0040502722553702,-0.9999980753875296,0.0903243865826091,-0.4690770955260445,0.1439460128982898,-0.5113448360342927,0.0982573312472825,-0.3414966741675524,0.0546505127081358,-0.2385207361657978,0.1836139482652498,-0.3883559162766501,0.2132242868463789,-0.3815758658303038,0.14193687963065,-0.2456257765942855,0.0894081511476064,-0.1940590551674498,0.256261311795234,-0.2935895028361247,0.273351792744545,-0.264186226350924,0.1920180308955618,-0.1720556388262692,0.131721892708745,-0.1444581044197437,0.2041964087477765,0.5195883811310311,0.1271432538477787,0.1110171571447322,0.101576965222778,-1.5748465846977355,1
0.0,0.0,-0.0809261521838371,-0.103461698867616,-0.1157810862813979,-0.2561299816296807,-0.0609097780707884,-0.3588285187365557,0.0409257527035382,-0.4008201010507975,-0.0263935543704118,-0.5058993491417151,-0.0308649569600752,-0.7296279762859565,-0.0247117553890192,-0.8764059889782824,-0.0080772243791197,-0.9999981220695654,0.0825647448819141,-0.4750425633181218,0.1419395805612325,-0.5050645500200361,0.0994205681770857,-0.3368188350554111,0.0494456735865786,-0.226714226094703,0.1747232994606776,-0.4049323094353834,0.2112398845318673,-0.3900535653687201,0.1462973707737835,-0.2546009717071633,0.0884467318817944,-0.1897157678378297,0.2483751253747813,-0.3193623772621262,0.272461173189359,-0.2959537502419171,0.2012470323479188,-0.2000711722281497,0.143709135309774,-0.1607111435946094,0.2145468431774567,0.5325174585633448,0.1235634496046987,0.111463171728002,0.1148035634235482,-1.5788733906915071,1
0.0,0.0,-0.0758137906288975,-0.101273321014927,-0.1111382120525778,-0.2492555448766523,-0.0647043649330191,-0.3551951700452996,0.036293451833303,-0.4025545410020517,-0.021021299346539,-0.5006144306956448,-0.0271117709652693,-0.728275241660286,-0.0224580254097762,-0.8750195465539212,-0.0058515218613933,-0.9999981187650436,0.0875282716464981,-0.465563943695791,0.1378123382957045,-0.5040506650051667,0.0917673591998176,-0.3368390967814176,0.0445325650522637,-0.2275824318560637,0.178334113169561,-0.3910334848232151,0.2030383335765095,-0.3771417689683495,0.1372769159159372,-0.2401191646665089,0.085793391005711,-0.1727902769647291,0.2505669092183022,-0.3008437995256645,0.2650404694142385,-0.2736789909089543,0.1953539291560218,-0.178007253224635,0.1434555219829392,-0.1369036340097079,0.2148521098850767,0.5315738129505189,0.1232692894803129,0.1025480857978104,0.1054084109450988,-1.576647792879423,1
0.0,0.0,-0.0817503986730441,-0.0946608880253241,-0.1222690374384814,-0.2435628825443853,-0.0740940496634811,-0.3493397910283431,0.021021205670445,-0.4043958615192562,-0.0287174735406567,-0.4965351160314725,-0.0343818603459957,-0.7273242949039722,-0.0265523453093529,-0.8744059451460302,-0.0096529555133638,-0.9999981447995911,0.0829682003692314,-0.4709835067023698,0.1334229863436593,-0.5009808165121333,0.0825210206671174,-0.3269729548447859,0.0313591953713946,-0.2195611423312149,0.1759800303090891,-0.3995621408668056,0.2027569606765513,-0.3764476830299366,0.1330134033524055,-0.2366937423130987,0.0788391968882874,-0.1702879988634118,0.2502638327838531,-0.3075708404696804,0.2650207629536158,-0.273087137268678,0.1918907371880155,-0.1754247047739713,0.1383269243825694,-0.1357121837208018,0.2182739129282288,0.539049435755196,0.1195500500458757,0.1011496803645373,0.1044543388209469,-1.5804490004122025,1
0.0,0.0,-0.0952628085586241,-0.1071735993569482,-0.141078174953949,-0.272778890746589,-0.0746004185535634,-0.37056909653704,0.0281136950972232,-0.393988237544813,-0.0280985293950756,-0.5213195826730387,-0.0363129550358861,-0.7377285476042715,-0.0253205683886351,-0.8803492283215878,-0.013867056478981,-0.9999981562444876,0.0842724000464358,-0.5034387802553668,0.1201131302842891,-0.5030172176942185,0.0694785872905613,-0.3394516033470468,0.0116171476378995,-0.2256419103365694,0.1794137730914863,-0.4346796846456807,0.197089069255418,-0.3935718401141064,0.1231934162661517,-0.2615715467558536,0.057296791988642,-0.1811371683167019,0.2571305236436111,-0.3368239806053745,0.2662256589729102,-0.3026731271930626,0.1841947057453429,-0.2100192589894071,0.1148149153115261,-0.1591554721211863,0.2142312314974777,0.5424224050612023,0.1225437779816807,0.1030413987347322,0.1064387935200349,-1.5846625200826217,1
0.0,0.0,-0.1020150659431891,-0.1202283895313842,-0.151965134906168,-0.2955491668615173,-0.0952995696931695,-0.3920812744571434,0.0036997143729734,-0.4005292670232283,-0.0406580510697184,-0.5086727484609611,-0.0495234127227941,-0.7366376431097568,-0.0423646760304576,-0.8810783596665758,-0.0379142501076384,-0.9999981450883908,0.0683234853824225,-0.4805889500091382,0.0881351943721081,-0.487626732587258,0.046146205800616,-0.3295369412723629,-0.0029724418288076,-0.2082648526201327,0.1600230670381062,-0.4085307023065699,0.1614421219338751,-0.3805825626281875,0.0984517842730889,-0.2524489261858278,0.042997529183818,-0.1666869311388212,0.2336497380169798,-0.3085112686866085,0.2312943390688333,-0.2852753642020372,0.1581492733198755,-0.1988877024892608,0.1017820026225595,-0.1419617653027885,0.2159382430693855,0.5394955903051533,0.1122889427621333,0.0928040522702058,0.0941710113433906,-1.608692495659238,1
0.0,0.0,-0.0900789338360259,-0.111340549141065,-0.1428478126166752,-0.2678723030048817,-0.1109867136961758,-0.3797918256785608,-0.017311934008739,-0.3978552074274692,-0.0246688586355926,-0.5040579561923256,-0.0358839610669518,-0.7394720835352854,-0.0372413725783222,-0.8833090993678122,-0.0356819731432181,-0.9999981592639728,0.0806874279719549,-0.4628568084073374,0.0828182305068988,-0.5190265669663532,0.0332239962527208,-0.3703813388743454,-0.0113324989975704,-0.2474822749166488,0.1679508191144157,-0.3816737913797035,0.1550299555476479,-0.396052237546581,0.0873499573954895,-0.2698812106005164,0.0349586128058058,-0.1763644225535882,0.2400153047235242,-0.2755467469425909,0.221666989439615,-0.2836730030855883,0.1490224331337222,-0.2047061479653397,0.0957389843572495,-0.145920311158901,0.2163437189554228,0.5436056799077027,0.134588338308339,0.0976760133569152,0.094812173008737,-1.6064632336261755,1
0.0,0.0,-0.0816434826494534,-0.1063447601544604,-0.1331856502385286,-0.2647494604817459,-0.098147538838666,-0.3675645539163465,-0.0100834558219568,-0.370186135655813,-0.0137377184550552,-0.5036036819132338,-0.0297587038400672,-0.7406095653851147,-0.0324127840714924,-0.883201766415632,-0.0326946947186872,-0.9999981517484092,0.0870696291627711,-0.4529050429781526,0.0967560525609334,-0.5238906727308256,0.0453588612953081,-0.3791713627783227,-0.0003363318506782,-0.2628273123878596,0.1700698963104079,-0.3685451270584648,0.1637168267077987,-0.4072600847892278,0.0961139043927042,-0.2818879533326212,0.0454661614009618,-0.1900561383719067,0.2393616385635626,-0.2606953011509855,0.2276436738426494,-0.2948908753762698,0.1574322793492516,-0.2175066781322453,0.105971192743504,-0.1576689124364632,0.2003641945021863,0.5413399812717833,0.1422033282168668,0.1057317095895874,0.1027847348173866,-1.603479439754104,1
0.0,0.0,-0.1091347046643891,-0.0875879064631703,-0.1844310173768886,-0.2707386185325163,-0.1388482821051793,-0.3701795672303141,-0.0447269522503518,-0.3436942591862132,-0.0800330004849001,-0.5289811700508361,-0.0926024171733164,-0.7528162068438012,-0.0936910633170467,-0.8887357491330853,-0.0916721798139707,-0.999998146681735,0.0277923462148382,-0.5024516754560003,0.0182396558114678,-0.495963874677977,-0.0268675217079575,-0.3493077185915704,-0.0565542558191761,-0.2652782655254554,0.112717350197972,-0.4298989056786286,0.0780963039661909,-0.3757997650846583,0.0270337736050974,-0.2594903797110724,0.0020899133833822,-0.2123895050224899,0.179363924671368,-0.3284130034128213,0.1369053994693673,-0.2598464128436186,0.0826632049173929,-0.1837853414042754,0.0607411524340582,-0.1576728573819999,0.1870117711404209,0.5418342206186555,0.1463535133638698,0.1146051334891358,0.0911705773680724,-1.6622131643421605,1
0.0,0.0,-0.0903552167858547,-0.0992394051006952,-0.1523255878569427,-0.2567759785733955,-0.127221111803298,-0.3690038713961539,-0.0452115413611799,-0.3911665400050385,-0.0400858541276535,-0.5140349126400143,-0.057935801446769,-0.7414598055981262,-0.0631820905060719,-0.8844106846233881,-0.062981672199236,-0.999998160579199,0.0659546168426512,-0.4707596884106885,0.0567201350429414,-0.5225955591477035,-0.0058467765136466,-0.3928634076937145,-0.0515594732799398,-0.2904912057114384,0.1514494704116878,-0.3844176618345833,0.1211405870236916,-0.4035400680536647,0.0440022339627115,-0.2903764147009038,-0.0036604846883648,-0.2132027581963781,0.2211816653517306,-0.2700868020843523,0.179804823498151,-0.2784169894667848,0.1030844105824982,-0.2078933176355776,0.0591947748698526,-0.1592748843342339,0.2140731887277992,0.5447255713733182,0.1603936346732398,0.1159246319588798,0.0923764307659705,-1.6336950357472182,1
0.0,0.0,-0.0939839113278561,-0.0957608787300451,-0.162076736321367,-0.2376409357578748,-0.1660739447775622,-0.3548024489020286,-0.0899221025008524,-0.3989076662640837,-0.0516179016175257,-0.5122811556665088,-0.0720511979228753,-0.7376359722754678,-0.0832119474147927,-0.8819018861289268,-0.0875154831913496,-0.9999981951467533,0.0509840541823824,-0.4660505269371545,0.0266026586119684,-0.544041839222947,-0.030573779491276,-0.3733480804170762,-0.0589106971836832,-0.2513053395875536,0.1364052159434248,-0.3786263771593209,0.099917678610211,-0.4235095959896308,0.0259114722964905,-0.2702241579241409,-0.0098059167359441,-0.1765480262147411,0.2052329575617119,-0.2670400750345666,0.1668324746935832,-0.3043098093638645,0.0935773754389548,-0.2104808098327847,0.0572016112702206,-0.1503173710703092,0.2265653690197057,0.5561783924300843,0.1430132273329666,0.097969261118249,0.0891115422938507,-1.6580895620248914,1
0.0,0.0,-0.0909313595592411,-0.1012511282473937,-0.1545796372824269,-0.2340226484171966,-0.163997027795816,-0.347631416064084,-0.0960539670906218,-0.4061939333646919,-0.0547604972576043,-0.5010968311526244,-0.0719442485024849,-0.7358588925432612,-0.0828712425040721,-0.8819303927493465,-0.0865941970308108,-0.9999981976912438,0.039120779525328,-0.4551797474336757,0.0270659739442461,-0.5331881921225178,-0.0313349746926898,-0.3750072065149989,-0.0637434571354287,-0.2506136231420361,0.1203737034563376,-0.3722198247887384,0.1052554313979068,-0.426049583414658,0.033327404217373,-0.2821036135140336,-0.0044761180247465,-0.1819345870945437,0.1870091752159103,-0.2640673297459479,0.1668525175890766,-0.298167556414422,0.0970585073658853,-0.21366628590621,0.0614609774831429,-0.1524417529900497,0.2315899226233934,0.5569192715463301,0.1434788282417961,0.1009758405046134,0.0911970620042289,-1.6571752035757716,1
0.0,0.0,-0.1042934816818623,-0.0971390916211375,-0.175869917467611,-0.2352636832524996,-0.1860444439509768,-0.3573881971009107,-0.1200256227006853,-0.3791189319128182,-0.069702473298544,-0.5106816246017505,-0.0848090032379507,-0.7398381571420487,-0.0958870720314593,-0.8825036389807037,-0.0995079396911334,-0.9999982161773944,0.0219023419298848,-0.465499086564864,0.0004861138434893,-0.5466001426947991,-0.0568318862881966,-0.4111872412349926,-0.0869616943867274,-0.2942299729420801,0.0993226699246679,-0.3850018450712316,0.0606823608693526,-0.42291170747196,-0.0071829380849979,-0.302742813029345,-0.0391460928596633,-0.2119285175792065,0.1634166525998042,-0.2798386853091372,0.1188883268286635,-0.3090931269874039,0.052024388368185,-0.2363300077792614,0.020476535577918,-0.1763068564089538,0.2229284603521344,0.5633614807568186,0.1719969324356944,0.120815602677645,0.0995009033852949,-1.6699779429280128,1
