nx0,nx1,nx2,nx3,nx4,nx5,nx6,nx7,nx8,nx9,nx10,nx11,nx12,nx13,nx14,nx15,nx16,nx17,nx18,nx19,nx20,ny0,ny1,ny2,ny3,ny4,ny5,ny6,ny7,ny8,ny9,ny10,ny11,ny12,ny13,ny14,ny15,ny16,ny17,ny18,ny19,ny20,dist0,dist1,dist2,dist3,dist4,angle,label
0.0,0.0,-0.2456944413573208,-0.1763166490753132,-0.4721120306284837,-0.4184961501953274,-0.6046237609786833,-0.6745181552821566,-0.49909775978020604,-0.8434597155110981,-0.28528043596036273,-0.8425580716257245,-0.39292889535349573,-0.9999969344261385,-0.37605922870576364,-0.7080192641950986,-0.3254812002163258,-0.6261060272477348,-0.13298877296317743,-0.8543090203307269,-0.2436567206947032,-0.9931399550613712,-0.23650003084599946,-0.639331203447454,-0.17708033751769217,-0.6015844929360467,0.024457033289996575,-0.813543209766114,-0.08098432173766315,-0.9638959135800707,-0.0935975604822975,-0.6381926142366455,-0.03517900340851691,-0.5894821004559848,0.18151026037856927,-0.7277628350763149,0.0699143567301583,-0.838996126040457,0.026825938377021862,-0.6275181976334091,0.0712953729396332,-0.5785786869534993,0.31969958276325433,0.23018640749050204,0.20456383051407484,0.192633058991465,0.19016172848623197,-2.0501975157966648,0
0.0,0.0,-0.22409487338171644,-0.1236861917492043,-0.4473675103806067,-0.37714398979449626,-0.5506388763585429,-0.6504693025253018,-0.44025500577418747,-0.8125362132272862,-0.304491946741608,-0.7885289236442994,-0.324841121518228,-0.9999968440088315,-0.3160694714310202,-0.7163468307271684,-0.3053025201970182,-0.6176543864862635,-0.1368369889135117,-0.8156615015513023,-0.15926950112774327,-0.991350758503078,-0.16719784631808313,-0.6504406625140262,-0.1675878019395882,-0.614178410864905,0.029194188439508953,-0.7890469833556476,0.011173084464503427,-0.9467501721425988,-0.013915377301117525,-0.6406488354734526,-0.015403717328781864,-0.607359266505344,0.2004575055207217,-0.7208418076035646,0.16111374855332733,-0.8452321485955083,0.11961366679610531,-0.638483763488063,0.11267817532998341,-0.5953092521717854,0.2928216724857093,0.21831161477154507,0.2017218520293701,0.19250832323949402,0.19197743654785526,-2.029868286553713,0
0.0,0.0,-0.22934395290510565,-0.12172103264831044,-0.45821330141236366,-0.35995313379083343,-0.5577002801649812,-0.641423719956227,-0.4231176932659932,-0.7997126278294602,-0.3453708574342153,-0.7791626510318962,-0.3738081332660736,-0.9999968552367705,-0.3534657490319441,-0.7113522355919444,-0.3436000881820562,-0.6281439346381333,-0.17222610088261883,-0.8014727597200167,-0.1986712378754862,-0.9724096545509584,-0.19022376694428525,-0.6248022566943227,-0.19191356103851775,-0.5933285061614638,-0.0013666432325068472,-0.7805132679310633,-0.02174426665573403,-0.9381074904867717,-0.031609177735641154,-0.6248349185491113,-0.035921479780223864,-0.587832973365928,0.1757029717260929,-0.7257652045147727,0.13589374715291547,-0.8550412006533868,0.10353517432146271,-0.6346955184516289,0.08994315666698884,-0.5766085887289554,0.28769986578929607,0.22767339677306922,0.1982960235846617,0.187273081668455,0.18557244061440434,-2.071339920289716,0
0.0,0.0,-0.21629026319000003,-0.10251844335210908,-0.42407193465833526,-0.3526681288617924,-0.49624106499138376,-0.6515621731308431,-0.38066713996383844,-0.8248272908058728,-0.32371457125122277,-0.7764956324915998,-0.3283677073490082,-0.9999968891544376,-0.3100828015904541,-0.7060027065946534,-0.30761559183085524,-0.6149943085326043,-0.16088002506361185,-0.7861718192723504,-0.15426161343283468,-0.9729749995487575,-0.15260116976853227,-0.6163557610848254,-0.17216214178032246,-0.5874783187310058,-0.00312378497068704,-0.7660747492433168,0.013117597658411268,-0.9297917827636791,-0.0019471042902109935,-0.6077234473045335,-0.023172042962352906,-0.5708289175331417,0.1582566909527743,-0.7196935327944595,0.1579086560272695,-0.8483334621303779,0.12930878867796805,-0.6210383327417072,0.106883620878073,-0.5608434951386402,0.2920207188558902,0.22104521136440397,0.19679057429887312,0.18364751050700676,0.1835312637086675,-2.0345979904775655,0
0.0,0.0,-0.23806166123624958,-0.11979468351347108,-0.46045150148457903,-0.3932617317891346,-0.5335215230279302,-0.7006477532975107,-0.3878053328832846,-0.8140085990500389,-0.3379408206411118,-0.830278470486948,-0.3378840075567551,-0.9999967245175675,-0.323239507702461,-0.707091840841714,-0.33616887715787525,-0.6490473670474791,-0.15930857415152205,-0.8510812353579598,-0.16224860245849196,-0.9595288719089388,-0.1637546372788629,-0.6203505119603825,-0.19581556884895296,-0.6439422428565049,0.01665892392437275,-0.8223786696773324,0.013940681403757692,-0.9163378715262774,-0.0059132463883063225,-0.6201258464730164,-0.03240181007623054,-0.6315845672645534,0.19536223557790017,-0.7573893332138942,0.16855895473539492,-0.8449359045915465,0.13355038073362735,-0.6387891887266662,0.11143583883927202,-0.6171979714804836,0.275277549152561,0.2231546454815362,0.20548323321835366,0.19307542616524445,0.19147629284411244,-2.0486942749352663,0
0.0,0.0,-0.2410287207454061,-0.12759395614622973,-0.46436127898230367,-0.39712812445699797,-0.5391406669173527,-0.7029774139375397,-0.3849377401668212,-0.8384113112850149,-0.3317094660588151,-0.8152705393730327,-0.34254906745259445,-0.9999967291078269,-0.3363089710154158,-0.6958686228491923,-0.34054955393805997,-0.6484050343256744,-0.15986282113825095,-0.8359100185282775,-0.1690945843929541,-0.9674052290799862,-0.17653485684373202,-0.6141697016011696,-0.19987902115762887,-0.6371469505061006,0.01148959925429591,-0.8129342318260921,0.0018973542827076138,-0.9362030897309812,-0.019788867078030025,-0.6247813943269993,-0.03429567295780714,-0.6346991256297612,0.18881287581846254,-0.7582031544762363,0.15473224414444356,-0.8633553691030701,0.12319487044596106,-0.648983676692205,0.11608778526081687,-0.6295181513813216,0.28205043231021043,0.2239130505652591,0.2041532678876985,0.19432772222822348,0.19570574515034203,-2.054408840914517,0
0.0,0.0,-0.23355989707096828,-0.12089417870762721,-0.44614330225084303,-0.38906600788041723,-0.5025873214380743,-0.6963418778477588,-0.35674239993347223,-0.8186736978899299,-0.3438723543738272,-0.7699434626070968,-0.33739307344364255,-0.9999968603444044,-0.3172109826023897,-0.7107967956078988,-0.32759452480532497,-0.6307423163843425,-0.17662089772429562,-0.7883198115566711,-0.16878655012699756,-0.9754810263907345,-0.16316361294335494,-0.6285474209041731,-0.19538261071671667,-0.6093522493883851,-0.013262286926068135,-0.7727338313830479,-0.0036519991725891387,-0.9399861067615766,-0.015716228260947016,-0.6204109389146566,-0.04590870802047489,-0.594030882426652,0.15852221486605256,-0.7269317920547776,0.14460831322725293,-0.8570296075191103,0.12305599753631026,-0.630360788671654,0.10205255776508085,-0.583506518836201,0.2844337272668979,0.22637575175777672,0.20381527908070268,0.18976674768145463,0.18867150794050463,-2.049826935911216,0
0.0,0.0,-0.05584886136160579,-0.3787313177094161,0.007261003802603233,-0.7745143559348893,0.18155879741115907,-0.9999968932332975,0.34139995115168215,-0.910595077923666,0.3319018152448416,-0.7857552920071986,0.45811302739787724,-0.9340910758831061,0.2742750625387459,-0.781937390247484,0.21533928848964434,-0.7227464412923615,0.4174561466530772,-0.6128695711460033,0.5180363542581614,-0.7558277012785862,0.29576290065178246,-0.5817692498805036,0.27833378793073943,-0.5394336404633284,0.4803865746010784,-0.42440355197719964,0.5873591172974856,-0.564450780850569,0.3697806597486212,-0.4127611505955626,0.34424446619623056,-0.36191347666092394,0.5323076312227638,-0.20907750369494316,0.5913056249877021,-0.3455702461234127,0.43496247848573905,-0.26206472107237283,0.40971071792003066,-0.21084956194107338,0.3130232688019849,0.24274245257589633,0.19538245380356287,0.1607733698914879,0.14831573570439502,-1.281225155585085,0
0.0,0.0,-0.052678583900252596,-0.37661432883441404,0.01126510406254895,-0.7675362343077486,0.1823453482303964,-0.9999969121655348,0.33610361069760736,-0.9139466975119809,0.3412956407857428,-0.7871673902551342,0.45819453871127364,-0.9340326852337479,0.28011674105349677,-0.7913478395076825,0.20978157386805504,-0.7174508587000982,0.42650033306336993,-0.6138935087738177,0.5204961390297524,-0.7582054421281768,0.3024711821196025,-0.5955603603484659,0.2739356301538179,-0.5417282476081783,0.48580469091516015,-0.4211847138861107,0.5894373169955013,-0.5675797169511226,0.37498714918148224,-0.425681589857164,0.33803410355809843,-0.3654578138449597,0.5318893413886978,-0.2007409813850966,0.5822043644810158,-0.3469748493085927,0.4289903357242131,-0.26898415246997853,0.39572232471354274,-0.21092037876597555,0.3153629487691491,0.24207639476341464,0.19659422683558328,0.1612203405236549,0.1452226231628523,-1.2863278683938277,0
0.0,0.0,-0.07653107017394906,-0.35733564693499015,-0.021952560309906263,-0.7673340282246707,0.1542908057360625,-0.9999968120036177,0.28964826928045934,-0.9078008756935966,0.2998469900836697,-0.8118506312476865,0.42382780261433484,-0.9403586557908812,0.27268542818301955,-0.801093063412835,0.19769503523876997,-0.7452827528406611,0.39696590129474485,-0.6402414581318991,0.5063203511710369,-0.7631637676398656,0.30760871218548697,-0.5765688101898856,0.2628813776568301,-0.5469271151858761,0.46984574885292246,-0.44777879686907945,0.5674763822864421,-0.5656431702028796,0.3625820823459426,-0.3961206000297821,0.30805905814434087,-0.3622606645445074,0.5237363885182095,-0.23246677877617997,0.5931126585281385,-0.3592576930842761,0.43995816875576654,-0.2474962675705145,0.3908227643733149,-0.20163907773749248,0.2988992033570795,0.24186273560348248,0.19034664928728412,0.14916410195885355,0.13794668168839563,-1.3115060023530174,0
